BAIRRO DA OCORRENCIA;GENERO;ETNIA;PROFISSAO;ESCOLARIDADE;INSTRUMENTO UTILIZADO;MES;SEMANA;DIA DA SEMANA;FAIXA;TURNO;ZONA
PLANALTO;FEM;NEG;DO LAR;EFC;ARMA_B;jan;SEM4;sex;ADU;NOT;Oeste
PLANALTO;FEM;NEG;OPERADOR DE ESCAVADEIRA;EMC;ARMA_F;jul;SEM2;sáb;ADU;NOT;Oeste
PLANALTO;MASC;PAR;MECANICO(A);EMC;ARMA_F;fev;SEM5;dom;ADU;VES;Oeste
PLANALTO;MASC;PAR;DESEMPREGADO;NI_ESC;ARMA_F;dez;SEM3;sex;ADU;NOT;Oeste
PLANALTO;MASC;PAR;NI_PROF;NI_ESC;ARMA_F;set;SEM4;sáb;ADU;NI_ESC;Oeste
PLANALTO;MASC;NEG;AUXILIAR DE COZINHA;EMC;ARMA_F;out;SEM4;qui;ADU;NI_ESC;Oeste
PLANALTO;MASC;NEG;POLICIAL MILITAR;SUP;ARMA_F;abr;SEM3;qui;ADU;VES;Oeste
PLANALTO;MASC;NEG;PINTOR;EFC;ARMA_F;nov;SEM1;qui;ADU;NOT;Oeste
PLANALTO;MASC;BRA;AGRICULTOR(A);EFC;ARMA_F;fev;SEM5;qua;ADU;NOT;Oeste
PONTA NEGRA;FEM;BRA;NI_PROF;NI_ESC;ESPANC;ago;SEM1;sex;ADU;NOT;Sul
PONTA NEGRA;MASC;PAR;BISCATEIRO;EFC;ARMA_F;fev;SEM3;qui;ADU;MAT;Sul
PONTA NEGRA;FEM;BRA;NI_PROF;NI_ESC;AMP;jul;SEM4;seg;ADU;NI_ESC;Sul
PONTA NEGRA;MASC;PAR;ASG;EFC;ARMA_F;mai;SEM3;qua;ADU;NOT;Sul
PONTA NEGRA;MASC;BRA;SOLDADOR;EFC;ARMA_F;jun;SEM1;qua;ADU;NI_ESC;Sul
PONTA NEGRA;MASC;BRA;NI_PROF;NI_ESC;ARMA_F;ago;SEM3;seg;ADU;NI_ESC;Sul
PONTA NEGRA;MASC;NEG;NI_PROF;NI_ESC;ARMA_F;jan;SEM3;sáb;ADU;MAT;Sul
PONTA NEGRA;MASC;BRA;DESOCUPADO(A);NI_ESC;ARMA_F;jul;SEM1;sáb;ADU;VES;Sul
PONTA NEGRA;FEM;BRA;BALCONISTA;EMC;ARMA_F;ago;SEM3;ter;ADU;MAT;Sul
PONTA NEGRA;MASC;PAR;GARCOM;EMC;ARMA_F;jul;SEM4;sex;ADU;MAT;Sul
PONTA NEGRA;MASC;BRA;EMPREITEIRO DE OBRAS;EMC;ARMA_B;fev;SEM4;sáb;IDO;VES;Sul
POTENGI;MASC;PAR;MENOR SEM OCUPACAO;NI_ESC;ARMA_F;mar;SEM1;qua;ADO;NOT;Norte
POTENGI;MASC;NEG;ESTUDANTE C;EMC;ARMA_F;ago;SEM5;ter;ADO;VES;Norte
POTENGI;MASC;PAR;ESTUDANTE C;EMC;ARMA_F;fev;SEM3;qui;ADO;NOT;Norte
POTENGI;MASC;NEG;ESTUDANTE B;EFC;ARMA_F;fev;SEM3;dom;ADO;VES;Norte
POTENGI;MASC;NEG;ESTUDANTE B;EFC;ARMA_F;mar;SEM2;qui;ADO;NOT;Norte
POTENGI;MASC;NEG;DESOCUPADO(A);NI_ESC;ARMA_F;jul;SEM3;qui;ADU;VES;Norte
POTENGI;MASC;PAR;ENTREGADOR DE GAS;EFC;ARMA_F;nov;SEM3;qui;ADU;NI_ESC;Norte
POTENGI;MASC;NEG;NI_PROF;NI_ESC;ARMA_F;dez;SEM4;seg;ADU;NOT;Norte
POTENGI;MASC;NEG;VENDEDOR AUTONOMO;EFC;ARMA_F;jun;SEM4;qua;ADU;NI_ESC;Norte
POTENGI;MASC;NEG;NI_PROF;NI_ESC;ARMA_F;jun;SEM2;seg;ADU;VES;Norte
POTENGI;MASC;NEG;SAPATEIRO;EFC;ARMA_F;abr;SEM4;seg;ADU;VES;Norte
POTENGI;MASC;BRA;NI_PROF;NI_ESC;ARMA_F;jan;SEM4;sex;ADU;NOT;Norte
POTENGI;MASC;NEG;NI_PROF;NI_ESC;ARMA_F;jun;SEM2;qua;ADU;VES;Norte
POTENGI;MASC;PAR;NI_PROF;NI_ESC;ARMA_F;mai;SEM4;qui;ADU;MAT;Norte
POTENGI;MASC;NEG;OPERARIO;EFC;ARMA_F;jun;SEM4;sex;ADU;VES;Norte
POTENGI;MASC;NEG;NI_PROF;NI_ESC;ARMA_F;jun;SEM5;sex;ADU;MAD;Norte
POTENGI;MASC;NEG;NI_PROF;NI_ESC;ARMA_F;nov;SEM1;sáb;ADU;VES;Norte
POTENGI;MASC;PAR;MOTORISTA;EMC;ARMA_F;abr;SEM3;ter;ADU;NOT;Norte
POTENGI;MASC;PAR;NI_PROF;NI_ESC;ARMA_F;jun;SEM2;qua;ADU;NOT;Norte
POTENGI;MASC;BRA;MOTORISTA;EMC;ARMA_F;ago;SEM3;qua;ADU;NOT;Norte
POTENGI;MASC;NEG;PESCADOR;NI_ESC;ARMA_B;nov;SEM5;qui;ADU;VES;Norte
POTENGI;MASC;NEG;FEIRANTE;NI_ESC;ESPANC;nov;SEM5;seg;ADU;NI_ESC;Norte
POTENGI;MASC;PAR;MOTORISTA;EMC;ARMA_F;nov;SEM2;sáb;ADU;NOT;Norte
POTENGI;MASC;NEG;COMERCIANTE;EMC;ARMA_F;jan;SEM3;sex;ADU;NOT;Norte
POTENGI;MASC;NEG;AGENTE FUNERARIO;EMC;ARMA_F;ago;SEM3;qui;ADU;NI_ESC;Norte
POTENGI;MASC;NEG;CABELEIREIRO(A);EFC;ARMA_B;nov;SEM2;sáb;ADU;MAD;Norte
POTENGI;FEM;NEG;DO LAR;EFC;ARMA_F;jan;SEM3;seg;ADU;MAT;Norte
POTENGI;FEM;PAR;RECICLADOR;NI_ESC;ARMA_F;mai;SEM4;sex;ADU;VES;Norte
POTENGI;MASC;NEG;COMERCIANTE;EMC;ARMA_F;nov;SEM3;qui;ADU;VES;Norte
POTENGI;FEM;NEG;DO LAR;EFC;ARMA_F;fev;SEM2;sex;ADU;MAT;Norte
PRAIA DO MEIO;FEM;NEG;ESTUDANTE C;EMC;ARMA_F;jan;SEM2;sáb;ADO;VES;Leste
PRAIA DO MEIO;MASC;NEG;MENOR SEM OCUPACAO;NI_ESC;ARMA_F;out;SEM4;dom;ADO;NOT;Leste
QUINTAS;MASC;NEG;MENOR SEM OCUPACAO;NI_ESC;ARMA_F;out;SEM2;ter;ADO;NOT;Oeste
QUINTAS;MASC;NEG;ESTUDANTE B;EFC;ARMA_F;set;SEM3;seg;ADO;NOT;Oeste
QUINTAS;FEM;NEG;MENOR SEM OCUPACAO;NI_ESC;ARMA_F;set;SEM1;sáb;ADO;VES;Oeste
QUINTAS;MASC;NEG;DESOCUPADO(A);NI_ESC;ARMA_F;nov;SEM2;dom;ADU;VES;Oeste
QUINTAS;MASC;NEG;FEIRANTE;NI_ESC;ARMA_F;fev;SEM5;ter;ADU;VES;Oeste
QUINTAS;MASC;NEG;NI_PROF;NI_ESC;ARMA_F;jul;SEM4;qua;ADU;VES;Oeste
QUINTAS;MASC;NEG;SERVENTE DE OBRAS;EFC;ARMA_F;jun;SEM2;sáb;ADU;VES;Oeste
QUINTAS;MASC;NEG;MARCENEIRO;EMC;ARMA_F;jan;SEM4;seg;ADU;NOT;Oeste
QUINTAS;MASC;PAR;PEDREIRO;EFC;ARMA_F;dez;SEM3;seg;ADU;NOT;Oeste
QUINTAS;MASC;PAR;ESTUDANTE C;EMC;ARMA_F;fev;SEM5;seg;ADU;VES;Oeste
QUINTAS;MASC;PAR;SERVENTE DE OBRAS;EFC;ARMA_F;mar;SEM2;sáb;ADU;VES;Oeste
QUINTAS;MASC;PAR;SERVENTE DE OBRAS;EFC;ARMA_F;fev;SEM1;qua;ADU;NOT;Oeste
QUINTAS;MASC;NEG;LAVADOR DE CARRO;EFC;ARMA_F;nov;SEM5;sáb;ADU;NOT;Oeste
QUINTAS;MASC;PAR;MOTORISTA;EMC;ARMA_F;fev;SEM3;dom;ADU;VES;Oeste
QUINTAS;MASC;PAR;GARI;EFC;ARMA_F;set;SEM4;dom;ADU;NOT;Oeste
QUINTAS;MASC;PAR;FEIRANTE;NI_ESC;ARMA_F;set;SEM5;seg;ADU;VES;Oeste
QUINTAS;FEM;NEG;NI_PROF;NI_ESC;ARMA_F;jan;SEM3;dom;ADU;NOT;Oeste
QUINTAS;MASC;PAR;NI_PROF;NI_ESC;ARMA_F;fev;SEM4;dom;ADU;NI_ESC;Oeste
QUINTAS;MASC;NEG;NI_PROF;NI_ESC;ARMA_F;jul;SEM5;qui;ADU;NOT;Oeste
QUINTAS;MASC;PAR;VENDEDOR AUTONOMO;EFC;ARMA_B;set;SEM1;seg;ADU;VES;Oeste
QUINTAS;MASC;PAR;PEDREIRO;EFC;ARMA_F;mai;SEM5;dom;ADU;VES;Oeste
QUINTAS;MASC;NEG;MOTORISTA DE CACAMBA;EMC;ARMA_F;mai;SEM2;seg;ADU;VES;Oeste
QUINTAS;MASC;BRA;NI_PROF;NI_ESC;ARMA_B;abr;SEM4;sex;ADU;VES;Oeste
QUINTAS;MASC;PAR;VENDEDOR AUTONOMO;EFC;ARMA_F;jan;SEM4;ter;ADU;NOT;Oeste
QUINTAS;MASC;PAR;COMERCIANTE;EMC;ARMA_F;nov;SEM5;sáb;ADU;MAT;Oeste
QUINTAS;FEM;BRA;NI_PROF;NI_ESC;ARMA_B;jan;SEM2;seg;ADU;VES;Oeste
QUINTAS;MASC;NEG;FEIRANTE;NI_ESC;ARMA_F;nov;SEM2;qui;ADU;NOT;Oeste
REDINHA;MASC;BRA;ESTUDANTE B;EFC;ARMA_F;set;SEM3;seg;ADO;VES;Norte
REDINHA;MASC;NEG;DESOCUPADO(A);NI_ESC;ARMA_F;abr;SEM2;dom;ADU;VES;Norte
REDINHA;MASC;NEG;SERVENTE DE OBRAS;EFC;ARMA_F;nov;SEM4;dom;ADU;NI_ESC;Norte
REDINHA;MASC;NEG;AUXILIAR DE COZINHA;EMC;ARMA_F;mar;SEM3;qua;ADU;MAT;Norte
REDINHA;MASC;NEG;VENDEDOR AUTONOMO;EFC;ARMA_B;mai;SEM4;seg;ADU;NOT;Norte
REDINHA;MASC;PAR;SERVENTE DE OBRAS;EFC;ARMA_F;set;SEM3;dom;ADU;VES;Norte
REDINHA;MASC;NEG;DESEMPREGADO;NI_ESC;ARMA_F;jan;SEM2;sáb;ADU;NOT;Norte
REDINHA;MASC;NEG;VENDEDOR DE LOJA;EMC;ARMA_F;fev;SEM3;qui;ADU;VES;Norte
REDINHA;MASC;PAR;NI_PROF;NI_ESC;ARMA_B;fev;SEM3;qua;ADU;MAT;Norte
REDINHA;MASC;NEG;VENDEDOR DE LOJA;EMC;ARMA_F;out;SEM3;sáb;ADU;VES;Norte
REDINHA;MASC;BRA;COMERCIANTE;EMC;ARMA_F;set;SEM2;sex;ADU;MAT;Norte
REDINHA;MASC;PAR;DESOCUPADO(A);NI_ESC;ARMA_F;abr;SEM2;dom;ADU;NOT;Norte
REDINHA;MASC;NEG;VENDEDOR AUTONOMO;EFC;ARMA_F;mar;SEM5;qui;ADU;VES;Norte
REDINHA;MASC;NEG;NI_PROF;NI_ESC;ARMA_F;jun;SEM3;seg;ADU;NOT;Norte
REDINHA;MASC;NEG;DESEMPREGADO;NI_ESC;ARMA_F;ago;SEM2;ter;ADU;MAT;Norte
REDINHA;MASC;NEG;METRE;SUP;ARMA_F;mai;SEM1;seg;ADU;NOT;Norte
REDINHA;MASC;PAR;VENDEDOR AUTONOMO;EFC;ARMA_F;set;SEM5;sáb;ADU;NOT;Norte
REDINHA;MASC;PAR;VIGILANTE;EMC;AMP;ago;SEM4;sex;ADU;MAD;Norte
REDINHA;MASC;NEG;DESOCUPADO(A);NI_ESC;ARMA_F;out;SEM1;qui;ADU;NOT;Norte
REDINHA;MASC;PAR;DESEMPREGADO;NI_ESC;ARMA_F;jul;SEM4;sáb;ADU;VES;Norte
REDINHA;MASC;NEG;POLICIAL MILITAR;SUP;ARMA_F;nov;SEM2;sáb;ADU;NI_ESC;Norte
RIBEIRA;MASC;NEG;MENOR SEM OCUPACAO;NI_ESC;ARMA_F;jun;SEM4;sex;ADO;MAT;Leste
RIBEIRA;MASC;PAR;DESEMPREGADO;NI_ESC;ARMA_F;set;SEM1;seg;ADU;VES;Leste
RIBEIRA;MASC;BRA;DESEMPREGADO;NI_ESC;ARMA_B;fev;SEM5;seg;ADU;NOT;Leste
RIBEIRA;MASC;NEG;COMERCIANTE;EMC;ARMA_F;jan;SEM1;seg;ADU;NOT;Leste
RIBEIRA;MASC;PAR;DESOCUPADO(A);NI_ESC;ARMA_F;jul;SEM2;sáb;ADU;NOT;Leste
RIBEIRA;MASC;PAR;VIGILANTE;EMC;ARMA_F;jul;SEM3;sex;ADU;VES;Leste
RIBEIRA;MASC;NEG;FLANELINHA;EFC;ARMA_F;out;SEM4;ter;ADU;VES;Leste
RIBEIRA;MASC;NEG;VENDEDOR AUTONOMO;EFC;ARMA_F;jan;SEM3;seg;ADU;VES;Leste
RIBEIRA;MASC;PAR;NI_PROF;NI_ESC;ARMA_B;ago;SEM3;dom;ADU;VES;Leste
RIBEIRA;MASC;PAR;DESEMPREGADO;NI_ESC;ESPANC;jun;SEM2;qui;ADU;NOT;Leste
RIBEIRA;MASC;PAR;DESEMPREGADO;NI_ESC;ARMA_F;nov;SEM3;sex;ADU;VES;Leste
RIBEIRA;MASC;NEG;AGRICULTOR(A);EFC;ARMA_F;jan;SEM1;sex;ADU;NOT;Leste
RIBEIRA;MASC;NEG;EX-POLICIAL MILITAR;EMC;ARMA_F;dez;SEM5;seg;ADU;VES;Leste
RIBEIRA;FEM;BRA;DO LAR;EFC;ARMA_B;out;SEM2;qui;ADU;MAD;Leste
RIBEIRA;MASC;PAR;NI_PROF;NI_ESC;ESPANC;mar;SEM4;sex;ADU;NOT;Leste
ROCAS;MASC;NEG;PEDREIRO;EFC;ARMA_F;mai;SEM3;sex;ADU;NOT;Leste
ROCAS;MASC;NEG;VENDEDOR AUTONOMO;EFC;ARMA_F;abr;SEM4;ter;ADU;NI_ESC;Leste
SANTOS REIS;MASC;PAR;ESTUDANTE C;EMC;ARMA_F;mar;SEM4;sex;ADU;NOT;Leste
SANTOS REIS;MASC;PAR;COMERCIANTE;EMC;ARMA_F;set;SEM3;dom;ADU;NOT;Leste
TIROL;MASC;NEG;VENDEDOR DE LOJA;EMC;ARMA_F;abr;SEM4;sáb;ADU;MAD;Leste
TIROL;FEM;BRA;NUTRICIONISTA;SUP;AMP;jan;SEM3;qua;ADU;MAT;Leste
TIROL;FEM;NEG;AUXILIAR DE COZINHA;EMC;ARMA_F;abr;SEM5;dom;ADU;VES;Leste
TIROL;MASC;NEG;APOSENTADO(A);NI_ESC;ARMA_F;mar;SEM6;ter;IDO;NI_ESC;Leste
